video_id,text,label,title
pCc33-UOJoM,learning alphabets bob train kindergarten learning videos children kids tv learning alphabets bob train kindergarten learning videos children kids tv learning alphabets bob train kindergarten learning videos children kids tv welcome kids tv warmth childhood meets joy learning through fun nursery rhymes toddler songs,Educational,Learning Alphabets | Bob The Train | Kindergarten Learning Videos For Children by KIds Tv
bKAloX0cE0c,learn abc puzzles alphabet puzzle preschool toddler learning videos learn abc puzzles alphabet puzzle preschool toddler learning videos learn abc puzzles alphabet puzzle preschool toddler learning videos subscribe channel support us hey kiddos today got amazing abc puzzle,Educational,Learn ABC with Puzzles | Alphabet Puzzle | Preschool Toddler Learning Videos
b9OUY8wzSNs,abc song kids fun alphabet nursery rhyme abcd learning song abcd kidssongs shorts abc song kids fun alphabet nursery rhyme abcd learning song abcd kidssongs shorts abc song kids fun alphabet nursery rhyme abcd learning song abcd kidssongs shorts sing along bright fun abc song kids catchy alphabet nursery rhyme helps children learn letters easily,Educational,ABC Song for Kids (A-D) | Fun Alphabet Nursery Rhyme | ABCD Learning Song #abcd #kidssongs #shorts
YwRCjhDsZ-o,learn alphabets cars abc songs kids cocobi learn alphabets cars abc songs kids cocobi learn alphabets cars abc songs kids cocobi click subscribe channel enjoy fun new videos one click cocobi songs,Educational,Learn Alphabets with Cars! + More ABC Songs for Kids | Cocobi
S58zyOpV3uA,abc phonics song kids fun alphabet amp nursery rhyme abc phonics song kids fun alphabet amp nursery rhyme abc phonics song kids fun alphabet amp nursery rhyme sing along learn fun abc phonics song kids,Educational,🍎ABC Phonics Song for Kids (A–H) | Fun Alphabet &amp; Nursery Rhyme
vBBrLvK8mh0,abc letter sounds phonics kindergarten phonics preschool abcd alphabet preschoollearning abc letter sounds phonics kindergarten phonics preschool abcd alphabet preschoollearning abc letter sounds phonics kindergarten phonics preschool abcd alphabet preschoollearning let learn letter sounds kindergarten phonics abcd alphabet preschool preschoollearning,Educational,ABC Letter Sounds | Phonics #kindergarten #phonics #preschool #abcd #alphabet #preschoollearning
mQ_1SAiVxMs,abc song kids learn alphabet fun music abcsong abc song kids learn alphabet fun music abcsong abc song kids learn alphabet fun music abcsong catchy abc song alphabet song phonics children kids toddlers kindergarten preschool nursery learn,Educational,“ ABC Song for Kids | Learn the Alphabet with Fun Music! #ABCSong
H93lU-czGvw,learn abc nunu tv abc song amp nursery rhymes amp kids songs nunu tv childrensongs abcd learn abc nunu tv abc song amp nursery rhymes amp kids songs nunu tv childrensongs abcd learn abc nunu tv abc song amp nursery rhymes amp kids songs nunu tv childrensongs abcd subscribe new kids songs every week,Educational,Learn Abc&#39; with NuNu Tv | Abc Song &amp; Nursery Rhymes &amp; Kids Songs  | NuNu Tv  #childrensongs #abcd
olWEGinMu1E,abc hijk youtube kids nursery rhymes amp toddler learning nunu tv kindergartensong kidssongs abc hijk youtube kids nursery rhymes amp toddler learning nunu tv kindergartensong kidssongs abc hijk youtube kids nursery rhymes amp toddler learning nunu tv kindergartensong kidssongs subscribe new kids songs every week,Educational,ABC | HIJK | Youtube Kids | Nursery Rhymes &amp; Toddler Learning | NuNu Tv #kindergartensong #kidssongs
ZP-3KumrvJ8,learn abc chase paw patrol academy app kids learn abc chase paw patrol academy app kids learn abc chase paw patrol academy app kids let practice abcs chase paw patrol new special preview paw patrol academy help chase spell,Educational,Learn ABC&#39;s With Chase! - PAW Patrol Academy - App for Kids
ptk68qC1woI,phonics song letter sounds gracie corner nursery rhymes kids songs phonics song letter sounds gracie corner nursery rhymes kids songs phonics song letter sounds gracie corner nursery rhymes kids songs phonics song fun way teach kids sounds alphabet gracie friends visit egypt learn letter,Educational,Phonics Song | Letter Sounds by Gracie’s Corner | Nursery Rhymes + Kids Songs
mgmAEHIlTZQ,learn abcs shapes numbers amp colors fun toddler amp preschool learning video chu happy kids learn abcs shapes numbers amp colors fun toddler amp preschool learning video chu happy kids learn abcs shapes numbers amp colors fun toddler amp preschool learning video chu happy kids learn abcs shapes numbers colors fun toddler preschool learning video chu happy kids get ready fun filled,Educational,"📚 Learn ABCs, Shapes, Numbers &amp; Colors | Fun Toddler &amp; Preschool Learning Video | Chu Happy Kids"
67JzSRnyXr4,learn alphabet blippi abc letter boxes learn alphabet blippi abc letter boxes learn alphabet blippi abc letter boxes blippi here help learn alphabet letter boxes learn letters alphabet blippi while opens,Educational,Learn The Alphabet With Blippi | ABC Letter Boxes
6Lkh0OOta2w,baby john save alphabet baby john save alphabet baby john save alphabet subscribe watch new little angel episodes every week,Educational,Can Baby John Save the Alphabet? 🆘🔡
b97TrDCJEMg,phonics vowel compilation learn alphabet vowel sounds pocket preschool phonics vowel compilation learn alphabet vowel sounds pocket preschool phonics vowel compilation learn alphabet vowel sounds pocket preschool visit us watch most popular videos here subscribe,Educational,Phonics Vowel COMPILATION | Learn The Alphabet | Vowel Sounds | Pocket Preschool
oVtzNpzuvoA,learn ms rachel phonics song learn read preschool learning kids songs amp videos learn ms rachel phonics song learn read preschool learning kids songs amp videos learn ms rachel phonics song learn read preschool learning kids songs amp videos learn real teacher ms rachel join ms rachel teaches little one read step step multisensory,Educational,Learn with Ms Rachel - Phonics Song - Learn to Read - Preschool Learning - Kids Songs &amp; Videos
8LBRNda4PVk,learn letter sounds learn pre reading skills toddler amp preschool learning learn letter sounds learn pre reading skills toddler amp preschool learning learn letter sounds learn pre reading skills toddler amp preschool learning learn letters letter sounds ms monica learn alphabet toddler preschool learning episode,Educational,Learn Letter Sounds! | Learn Pre-Reading Skills | Toddler &amp; Preschool Learning 📚
ivqz9CUZdoM,abc phonics song sing along alphabet fun abc song learn abc early literacy abc phonics song sing along alphabet fun abc song learn abc early literacy abc phonics song sing along alphabet fun abc song learn abc early literacy bugpapa playlist join fun learn,Educational,ABC Phonics Song | Sing Along with the Alphabet | Fun ABC Song - Learn ABC - Early Literacy
EyOA-cfhcCI,know abc like blippi learn play educational videos kids know abc like blippi learn play educational videos kids know abc like blippi learn play educational videos kids blippi here help learn alphabet letter boxes learn letters alphabet blippi while opens,Educational,Do You Know Your ABC&#39;s Like Blippi? | Learn and Play | Educational Videos For Kids
FT_Kx8LO-SU,abc adventure learn alphabet kids abc adventure learn alphabet kids abc adventure learn alphabet kids learn abc fun adventures join oliver friends discover alphabet letter new,Educational,ABC Adventure - Learn the Alphabet for Kids
al5XDI-pass,learn abc amp phonics ms appleberry baby toddler learning cocomelon classroom learn abc amp phonics ms appleberry baby toddler learning cocomelon classroom learn abc amp phonics ms appleberry baby toddler learning cocomelon classroom join ms appleberry amazing juliana urtubay national teacher year takes us fun filled phonics,Educational,Learn ABC&#39;s &amp;  Phonics with Ms. Appleberry | Baby and Toddler Learning | CoComelon Classroom
D0Ajq682yrA,number song children counting numbers singing walrus number song children counting numbers singing walrus number song children counting numbers singing walrus subscribe website usd monthly usd yearly watch videos ad free plus weekly printables,Educational,Number song 1-20 for children | Counting numbers | The Singing Walrus
7D4K9oi7oBM,top counting songs learn count super simple songs top counting songs learn count super simple songs top counting songs learn count super simple songs get super simple app love counting counting down counting counting,Educational,Top 10 Counting Songs | Learn To Count | Super Simple Songs
2KwCtfvvMsY,numbers kids count numbers toddler amp preschool educational video lucas amp friends numbers kids count numbers toddler amp preschool educational video lucas amp friends numbers kids count numbers toddler amp preschool educational video lucas amp friends fun numbers kids introducing children learn numbers using cute catchy tunes kids love watching,Educational,Numbers 1 to 20 | Kids Count Numbers 1-20 | Toddler &amp; Preschool Educational Video | Lucas &amp; Friends
bGetqbqDVaA,big numbers song count song singing walrus big numbers song count song singing walrus big numbers song count song singing walrus subscribe website usd monthly usd yearly watch videos ad free plus weekly printables,Educational,Big Numbers Song | Count to 100 Song | The Singing Walrus
S84fcGdEULk,counting count along roundabouts super simple songs counting count along roundabouts super simple songs counting count along roundabouts super simple songs get super simple app counting easy fun roundabouts bug,Educational,Counting Up To 20 | Count Along With The Roundabouts! | Super Simple Songs
hOHrqPI9bVk,learn numbers colors counting shapes ms rachel learning videos toddlers english learn numbers colors counting shapes ms rachel learning videos toddlers english learn numbers colors counting shapes ms rachel learning videos toddlers english toddler learn real teacher miss rachel best learning videos toddlers because miss rachel,Educational,"Learn Numbers, Colors, Counting and Shapes with Ms Rachel | Learning Videos for Toddlers in English"
V_lgJgBbqWE,favorite numbers songs kids songs super simple songs favorite numbers songs kids songs super simple songs favorite numbers songs kids songs super simple songs get super simple app learn count collection numbers songs kids,Educational,Our Favorite Numbers Songs | Kids Songs | Super Simple Songs
